timings.Fajr,timings.Sunrise,timings.Dhuhr,timings.Asr,timings.Sunset,timings.Maghrib,timings.Isha,timings.Imsak,timings.Midnight,timings.Firstthird,timings.Lastthird,date.readable,date.timestamp,date.gregorian.date,date.gregorian.format,date.gregorian.day,date.gregorian.weekday.en,date.gregorian.month.number,date.gregorian.month.en,date.gregorian.year,date.gregorian.designation.abbreviated,date.gregorian.designation.expanded,date.gregorian.lunarSighting,date.hijri.date,date.hijri.format,date.hijri.day,date.hijri.weekday.en,date.hijri.weekday.ar,date.hijri.month.number,date.hijri.month.en,date.hijri.month.ar,date.hijri.month.days,date.hijri.year,date.hijri.designation.abbreviated,date.hijri.designation.expanded,date.hijri.method,meta.latitude,meta.longitude,meta.timezone,meta.method.id,meta.method.name,meta.method.params.Fajr,meta.method.params.Isha,meta.method.location.latitude,meta.method.location.longitude,meta.latitudeAdjustmentMethod,meta.midnightMode,meta.school,meta.offset.Imsak,meta.offset.Fajr,meta.offset.Sunrise,meta.offset.Dhuhr,meta.offset.Asr,meta.offset.Maghrib,meta.offset.Sunset,meta.offset.Isha,meta.offset.Midnight,date.hijri.holidays
"05:50 (+01)","07:17 (+01)","13:16 (+01)","16:33 (+01)","19:05 (+01)","19:10 (+01)","20:23 (+01)","05:40 (+01)","01:11 (+01)","23:09 (+01)","03:13 (+01)","02 Oct 2029",1885622461,02-10-2029,DD-MM-YYYY,02,Tuesday,10,October,2029,AD,"Anno Domini",,23-05-1451,DD-MM-YYYY,23,"Al Thalaata",الثلاثاء,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:50 (+01)","07:18 (+01)","13:16 (+01)","16:33 (+01)","19:03 (+01)","19:08 (+01)","20:22 (+01)","05:40 (+01)","01:11 (+01)","23:08 (+01)","03:13 (+01)","03 Oct 2029",1885708861,03-10-2029,DD-MM-YYYY,03,Wednesday,10,October,2029,AD,"Anno Domini",,24-05-1451,DD-MM-YYYY,24,"Al Arba'a",الاربعاء,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:51 (+01)","07:19 (+01)","13:16 (+01)","16:32 (+01)","19:02 (+01)","19:07 (+01)","20:20 (+01)","05:41 (+01)","01:10 (+01)","23:08 (+01)","03:13 (+01)","04 Oct 2029",1885795261,04-10-2029,DD-MM-YYYY,04,Thursday,10,October,2029,AD,"Anno Domini",,25-05-1451,DD-MM-YYYY,25,"Al Khamees",الخميس,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:52 (+01)","07:20 (+01)","13:15 (+01)","16:31 (+01)","19:01 (+01)","19:06 (+01)","20:19 (+01)","05:42 (+01)","01:10 (+01)","23:07 (+01)","03:13 (+01)","05 Oct 2029",1885881661,05-10-2029,DD-MM-YYYY,05,Friday,10,October,2029,AD,"Anno Domini",,26-05-1451,DD-MM-YYYY,26,"Al Juma'a",الجمعة,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:53 (+01)","07:20 (+01)","13:15 (+01)","16:30 (+01)","18:59 (+01)","19:04 (+01)","20:17 (+01)","05:43 (+01)","01:10 (+01)","23:06 (+01)","03:13 (+01)","06 Oct 2029",1885968061,06-10-2029,DD-MM-YYYY,06,Saturday,10,October,2029,AD,"Anno Domini",,27-05-1451,DD-MM-YYYY,27,"Al Sabt",السبت,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:53 (+01)","07:21 (+01)","13:15 (+01)","16:29 (+01)","18:58 (+01)","19:03 (+01)","20:16 (+01)","05:43 (+01)","01:10 (+01)","23:06 (+01)","03:13 (+01)","07 Oct 2029",1886054461,07-10-2029,DD-MM-YYYY,07,Sunday,10,October,2029,AD,"Anno Domini",,28-05-1451,DD-MM-YYYY,28,"Al Ahad",الاحد,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:54 (+01)","07:22 (+01)","13:15 (+01)","16:28 (+01)","18:57 (+01)","19:02 (+01)","20:15 (+01)","05:44 (+01)","01:09 (+01)","23:05 (+01)","03:13 (+01)","08 Oct 2029",1886140861,08-10-2029,DD-MM-YYYY,08,Monday,10,October,2029,AD,"Anno Domini",,29-05-1451,DD-MM-YYYY,29,"Al Athnayn",الاثنين,5,"Jumādá al-ūlá","جُمادى الأولى",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:55 (+01)","07:23 (+01)","13:14 (+01)","16:27 (+01)","18:56 (+01)","19:01 (+01)","20:14 (+01)","05:45 (+01)","01:09 (+01)","23:05 (+01)","03:14 (+01)","09 Oct 2029",1886227261,09-10-2029,DD-MM-YYYY,09,Tuesday,10,October,2029,AD,"Anno Domini",,01-06-1451,DD-MM-YYYY,1,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:56 (+01)","07:23 (+01)","13:14 (+01)","16:26 (+01)","18:54 (+01)","18:59 (+01)","20:12 (+01)","05:46 (+01)","01:09 (+01)","23:04 (+01)","03:14 (+01)","10 Oct 2029",1886313661,10-10-2029,DD-MM-YYYY,10,Wednesday,10,October,2029,AD,"Anno Domini",,02-06-1451,DD-MM-YYYY,2,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:56 (+01)","07:24 (+01)","13:14 (+01)","16:25 (+01)","18:53 (+01)","18:58 (+01)","20:11 (+01)","05:46 (+01)","01:09 (+01)","23:03 (+01)","03:14 (+01)","11 Oct 2029",1886400061,11-10-2029,DD-MM-YYYY,11,Thursday,10,October,2029,AD,"Anno Domini",,03-06-1451,DD-MM-YYYY,3,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Urs of Mawlānā Shaykh Hishām Kabbāni (ق"
"05:57 (+01)","07:25 (+01)","13:14 (+01)","16:24 (+01)","18:52 (+01)","18:57 (+01)","20:10 (+01)","05:47 (+01)","01:08 (+01)","23:03 (+01)","03:14 (+01)","12 Oct 2029",1886486461,12-10-2029,DD-MM-YYYY,12,Friday,10,October,2029,AD,"Anno Domini",,04-06-1451,DD-MM-YYYY,4,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:58 (+01)","07:26 (+01)","13:13 (+01)","16:23 (+01)","18:50 (+01)","18:55 (+01)","20:09 (+01)","05:48 (+01)","01:08 (+01)","23:02 (+01)","03:14 (+01)","13 Oct 2029",1886572861,13-10-2029,DD-MM-YYYY,13,Saturday,10,October,2029,AD,"Anno Domini",,05-06-1451,DD-MM-YYYY,5,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:59 (+01)","07:26 (+01)","13:13 (+01)","16:22 (+01)","18:49 (+01)","18:54 (+01)","20:07 (+01)","05:49 (+01)","01:08 (+01)","23:02 (+01)","03:14 (+01)","14 Oct 2029",1886659261,14-10-2029,DD-MM-YYYY,14,Sunday,10,October,2029,AD,"Anno Domini",,06-06-1451,DD-MM-YYYY,6,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"05:59 (+01)","07:27 (+01)","13:13 (+01)","16:21 (+01)","18:48 (+01)","18:53 (+01)","20:06 (+01)","05:49 (+01)","01:08 (+01)","23:01 (+01)","03:14 (+01)","15 Oct 2029",1886745661,15-10-2029,DD-MM-YYYY,15,Monday,10,October,2029,AD,"Anno Domini",,07-06-1451,DD-MM-YYYY,7,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:00 (+01)","07:28 (+01)","13:13 (+01)","16:20 (+01)","18:47 (+01)","18:52 (+01)","20:05 (+01)","05:50 (+01)","01:07 (+01)","23:00 (+01)","03:14 (+01)","16 Oct 2029",1886832061,16-10-2029,DD-MM-YYYY,16,Tuesday,10,October,2029,AD,"Anno Domini",,08-06-1451,DD-MM-YYYY,8,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:01 (+01)","07:29 (+01)","13:12 (+01)","16:20 (+01)","18:45 (+01)","18:50 (+01)","20:04 (+01)","05:51 (+01)","01:07 (+01)","23:00 (+01)","03:14 (+01)","17 Oct 2029",1886918461,17-10-2029,DD-MM-YYYY,17,Wednesday,10,October,2029,AD,"Anno Domini",,09-06-1451,DD-MM-YYYY,9,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:02 (+01)","07:30 (+01)","13:12 (+01)","16:19 (+01)","18:44 (+01)","18:49 (+01)","20:03 (+01)","05:52 (+01)","01:07 (+01)","22:59 (+01)","03:15 (+01)","18 Oct 2029",1887004861,18-10-2029,DD-MM-YYYY,18,Thursday,10,October,2029,AD,"Anno Domini",,10-06-1451,DD-MM-YYYY,10,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:02 (+01)","07:30 (+01)","13:12 (+01)","16:18 (+01)","18:43 (+01)","18:48 (+01)","20:02 (+01)","05:52 (+01)","01:07 (+01)","22:59 (+01)","03:15 (+01)","19 Oct 2029",1887091261,19-10-2029,DD-MM-YYYY,19,Friday,10,October,2029,AD,"Anno Domini",,11-06-1451,DD-MM-YYYY,11,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:03 (+01)","07:31 (+01)","13:12 (+01)","16:17 (+01)","18:42 (+01)","18:47 (+01)","20:01 (+01)","05:53 (+01)","01:07 (+01)","22:58 (+01)","03:15 (+01)","20 Oct 2029",1887177661,20-10-2029,DD-MM-YYYY,20,Saturday,10,October,2029,AD,"Anno Domini",,12-06-1451,DD-MM-YYYY,12,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:04 (+01)","07:32 (+01)","13:12 (+01)","16:16 (+01)","18:41 (+01)","18:46 (+01)","19:59 (+01)","05:54 (+01)","01:06 (+01)","22:58 (+01)","03:15 (+01)","21 Oct 2029",1887264061,21-10-2029,DD-MM-YYYY,21,Sunday,10,October,2029,AD,"Anno Domini",,13-06-1451,DD-MM-YYYY,13,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:05 (+01)","07:33 (+01)","13:12 (+01)","16:15 (+01)","18:40 (+01)","18:45 (+01)","19:58 (+01)","05:55 (+01)","01:06 (+01)","22:57 (+01)","03:15 (+01)","22 Oct 2029",1887350461,22-10-2029,DD-MM-YYYY,22,Monday,10,October,2029,AD,"Anno Domini",,14-06-1451,DD-MM-YYYY,14,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:05 (+01)","07:34 (+01)","13:11 (+01)","16:14 (+01)","18:39 (+01)","18:44 (+01)","19:57 (+01)","05:55 (+01)","01:06 (+01)","22:57 (+01)","03:15 (+01)","23 Oct 2029",1887436861,23-10-2029,DD-MM-YYYY,23,Tuesday,10,October,2029,AD,"Anno Domini",,15-06-1451,DD-MM-YYYY,15,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:06 (+01)","07:35 (+01)","13:11 (+01)","16:14 (+01)","18:37 (+01)","18:42 (+01)","19:56 (+01)","05:56 (+01)","01:06 (+01)","22:57 (+01)","03:16 (+01)","24 Oct 2029",1887523261,24-10-2029,DD-MM-YYYY,24,Wednesday,10,October,2029,AD,"Anno Domini",,16-06-1451,DD-MM-YYYY,16,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:07 (+01)","07:35 (+01)","13:11 (+01)","16:13 (+01)","18:36 (+01)","18:41 (+01)","19:55 (+01)","05:57 (+01)","01:06 (+01)","22:56 (+01)","03:16 (+01)","25 Oct 2029",1887609661,25-10-2029,DD-MM-YYYY,25,Thursday,10,October,2029,AD,"Anno Domini",,17-06-1451,DD-MM-YYYY,17,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:08 (+01)","07:36 (+01)","13:11 (+01)","16:12 (+01)","18:35 (+01)","18:40 (+01)","19:54 (+01)","05:58 (+01)","01:06 (+01)","22:56 (+01)","03:16 (+01)","26 Oct 2029",1887696061,26-10-2029,DD-MM-YYYY,26,Friday,10,October,2029,AD,"Anno Domini",,18-06-1451,DD-MM-YYYY,18,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:08 (+01)","07:37 (+01)","13:11 (+01)","16:11 (+01)","18:34 (+01)","18:39 (+01)","19:53 (+01)","05:58 (+01)","01:06 (+01)","22:55 (+01)","03:16 (+01)","27 Oct 2029",1887782461,27-10-2029,DD-MM-YYYY,27,Saturday,10,October,2029,AD,"Anno Domini",,19-06-1451,DD-MM-YYYY,19,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:09 (+01)","07:38 (+01)","13:11 (+01)","16:10 (+01)","18:33 (+01)","18:38 (+01)","19:53 (+01)","05:59 (+01)","01:06 (+01)","22:55 (+01)","03:16 (+01)","28 Oct 2029",1887868861,28-10-2029,DD-MM-YYYY,28,Sunday,10,October,2029,AD,"Anno Domini",,20-06-1451,DD-MM-YYYY,20,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:10 (+01)","07:39 (+01)","13:11 (+01)","16:10 (+01)","18:32 (+01)","18:37 (+01)","19:52 (+01)","06:00 (+01)","01:06 (+01)","22:54 (+01)","03:17 (+01)","29 Oct 2029",1887955261,29-10-2029,DD-MM-YYYY,29,Monday,10,October,2029,AD,"Anno Domini",,21-06-1451,DD-MM-YYYY,21,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:11 (+01)","07:40 (+01)","13:11 (+01)","16:09 (+01)","18:31 (+01)","18:36 (+01)","19:51 (+01)","06:01 (+01)","01:06 (+01)","22:54 (+01)","03:17 (+01)","30 Oct 2029",1888041661,30-10-2029,DD-MM-YYYY,30,Tuesday,10,October,2029,AD,"Anno Domini",,22-06-1451,DD-MM-YYYY,22,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:11 (+01)","07:41 (+01)","13:11 (+01)","16:08 (+01)","18:30 (+01)","18:35 (+01)","19:50 (+01)","06:01 (+01)","01:05 (+01)","22:54 (+01)","03:17 (+01)","31 Oct 2029",1888128061,31-10-2029,DD-MM-YYYY,31,Wednesday,10,October,2029,AD,"Anno Domini",,23-06-1451,DD-MM-YYYY,23,"Al Arba'a",الاربعاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:12 (+01)","07:42 (+01)","13:11 (+01)","16:07 (+01)","18:29 (+01)","18:34 (+01)","19:49 (+01)","06:02 (+01)","01:05 (+01)","22:53 (+01)","03:18 (+01)","01 Nov 2029",1888214461,01-11-2029,DD-MM-YYYY,01,Thursday,11,November,2029,AD,"Anno Domini",,24-06-1451,DD-MM-YYYY,24,"Al Khamees",الخميس,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:13 (+01)","07:43 (+01)","13:11 (+01)","16:07 (+01)","18:28 (+01)","18:33 (+01)","19:48 (+01)","06:03 (+01)","01:05 (+01)","22:53 (+01)","03:18 (+01)","02 Nov 2029",1888300861,02-11-2029,DD-MM-YYYY,02,Friday,11,November,2029,AD,"Anno Domini",,25-06-1451,DD-MM-YYYY,25,"Al Juma'a",الجمعة,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:14 (+01)","07:43 (+01)","13:11 (+01)","16:06 (+01)","18:27 (+01)","18:32 (+01)","19:47 (+01)","06:04 (+01)","01:05 (+01)","22:53 (+01)","03:18 (+01)","03 Nov 2029",1888387261,03-11-2029,DD-MM-YYYY,03,Saturday,11,November,2029,AD,"Anno Domini",,26-06-1451,DD-MM-YYYY,26,"Al Sabt",السبت,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:15 (+01)","07:44 (+01)","13:11 (+01)","16:05 (+01)","18:27 (+01)","18:32 (+01)","19:47 (+01)","06:05 (+01)","01:05 (+01)","22:53 (+01)","03:18 (+01)","04 Nov 2029",1888473661,04-11-2029,DD-MM-YYYY,04,Sunday,11,November,2029,AD,"Anno Domini",,27-06-1451,DD-MM-YYYY,27,"Al Ahad",الاحد,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:15 (+01)","07:45 (+01)","13:11 (+01)","16:05 (+01)","18:26 (+01)","18:31 (+01)","19:46 (+01)","06:05 (+01)","01:05 (+01)","22:52 (+01)","03:19 (+01)","05 Nov 2029",1888560061,05-11-2029,DD-MM-YYYY,05,Monday,11,November,2029,AD,"Anno Domini",,28-06-1451,DD-MM-YYYY,28,"Al Athnayn",الاثنين,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:16 (+01)","07:46 (+01)","13:11 (+01)","16:04 (+01)","18:25 (+01)","18:30 (+01)","19:45 (+01)","06:06 (+01)","01:06 (+01)","22:52 (+01)","03:19 (+01)","06 Nov 2029",1888646461,06-11-2029,DD-MM-YYYY,06,Tuesday,11,November,2029,AD,"Anno Domini",,29-06-1451,DD-MM-YYYY,29,"Al Thalaata",الثلاثاء,6,"Jumādá al-ākhirah","جُمادى الآخرة",29,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:17 (+01)","07:47 (+01)","13:11 (+01)","16:03 (+01)","18:24 (+01)","18:29 (+01)","19:45 (+01)","06:07 (+01)","01:06 (+01)","22:52 (+01)","03:19 (+01)","07 Nov 2029",1888732861,07-11-2029,DD-MM-YYYY,07,Wednesday,11,November,2029,AD,"Anno Domini",,01-07-1451,DD-MM-YYYY,1,"Al Arba'a",الاربعاء,7,Rajab,رَجَب,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,"Beginning of the holy months"
"06:18 (+01)","07:48 (+01)","13:11 (+01)","16:03 (+01)","18:23 (+01)","18:28 (+01)","19:44 (+01)","06:08 (+01)","01:06 (+01)","22:52 (+01)","03:20 (+01)","08 Nov 2029",1888819261,08-11-2029,DD-MM-YYYY,08,Thursday,11,November,2029,AD,"Anno Domini",,02-07-1451,DD-MM-YYYY,2,"Al Khamees",الخميس,7,Rajab,رَجَب,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,
"06:19 (+01)","07:49 (+01)","13:11 (+01)","16:02 (+01)","18:23 (+01)","18:28 (+01)","19:43 (+01)","06:09 (+01)","01:06 (+01)","22:51 (+01)","03:20 (+01)","09 Nov 2029",1888905661,09-11-2029,DD-MM-YYYY,09,Friday,11,November,2029,AD,"Anno Domini",,03-07-1451,DD-MM-YYYY,3,"Al Juma'a",الجمعة,7,Rajab,رَجَب,30,1451,AH,"Anno Hegirae",HJCoSA,8.8888888,7.7777777,Africa/Casablanca,21,Morocco,19,17,33.9715904,-6.8498129,MIDDLE_OF_THE_NIGHT,STANDARD,STANDARD,0,0,0,5,0,5,0,0,0,Lailat-ul-Ragha'ib
